"INDEX_NAME","SITE_TYPE","METRIC_NAME","SAMPLEID","METRIC_VALUE","INDEX_REGION","LEVEL","NUMERIC_RULES","SYMBOL","LOWER","UPPER","INCREASE","DESCRIPTION","RULE_TYPE","EXC_RULE","NOTE_RULE","MEMBERSHIP","NAME_WIDE"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-POOR22-DCE-2016-0726-10:51",22,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-POOR22-DCE-2017-0725-10:30",29,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-POOR22-DCE-2017-0725-10:30",29,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-POOR22-DCE-2017-0725-10:30",29,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TEAN04-DCE-2010-0923-10:20",25,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TEAN04-DCE-2010-0923-10:20",25,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TEAN04-DCE-2010-0923-10:20",25,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-035408-DCE-2012-0829-14:30",6,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-035408-DCE-2012-0829-14:30",6,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-035408-DCE-2012-0829-14:30",6,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-035408-DCE-2017-0708-09:36",5,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-035408-DCE-2017-0708-09:36",5,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-035408-DCE-2017-0708-09:36",5,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-003752-DCE-2012-0728-13:30",18,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-003752-DCE-2012-0728-13:30",18,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-003752-DCE-2012-0728-13:30",18,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0.8,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-003752-DCE-2017-0722-08:34",10,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-003752-DCE-2017-0722-08:34",10,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,0.666666666666667,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-003752-DCE-2017-0722-08:34",10,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-040711-DCE-2017-0805-08:45",6,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-040711-DCE-2017-0805-08:45",6,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-040711-DCE-2017-0805-08:45",6,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-058359-DCE-2017-0903-10:56",19,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-058359-DCE-2017-0903-10:56",19,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-058359-DCE-2017-0903-10:56",19,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0.9,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-073336-DCE-2017-0708-08:47",6,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-073336-DCE-2017-0708-08:47",6,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-073336-DCE-2017-0708-08:47",6,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-073336-DCE-2017-0818-08:49",9,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-073336-DCE-2017-0818-08:49",9,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,0.5,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-073336-DCE-2017-0818-08:49",9,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","BIO06600-RUSH04-DCE-2012-0918-09:15",34,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","BIO06600-RUSH04-DCE-2012-0918-09:15",34,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","BIO06600-RUSH04-DCE-2012-0918-09:15",34,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TRAP08-DCE-2011-0914-12:00",34,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TRAP08-DCE-2011-0914-12:00",34,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TRAP08-DCE-2011-0914-12:00",34,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TRAP08-DCE-2012-0904-13:45",33,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TRAP08-DCE-2012-0904-13:45",33,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TRAP08-DCE-2012-0904-13:45",33,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05013REF",22,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05013REF",22,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05013REF",22,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05014REF",30,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05014REF",30,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05014REF",30,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05014REFa",22,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05014REFa",22,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","05014REFa",22,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","06002CSRa",22,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","06002CSRa",22,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","06002CSRa",22,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","06025DFW",26,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","06025DFW",26,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","06025DFW",26,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001402-DCE-2009-0927-11:00",29,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001402-DCE-2009-0927-11:00",29,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001402-DCE-2009-0927-11:00",29,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001402-DCE-2013-0721-09:47",30,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001402-DCE-2013-0721-09:47",30,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001402-DCE-2013-0721-09:47",30,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001405-DCE-2010-0914-12:30",25,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001405-DCE-2010-0914-12:30",25,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001405-DCE-2010-0914-12:30",25,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001405-DCE-2014-0815-10:35",22,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001405-DCE-2014-0815-10:35",22,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-001405-DCE-2014-0815-10:35",22,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2013-0819-10:43",28,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2013-0819-10:43",28,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2013-0819-10:43",28,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2015-0917-09:35",33,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2015-0917-09:35",33,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2015-0917-09:35",33,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2016-0727-09:54",26,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2016-0727-09:54",26,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2016-0727-09:54",26,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2017-0726-10:18",27,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2017-0726-10:18",27,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TWEN05-DCE-2017-0726-10:18",27,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02065CSR",14,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02065CSR",14,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02065CSR",14,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0.4,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02069CSR",18,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02069CSR",18,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02069CSR",18,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,0.8,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02093CSR",27,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02093CSR",27,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02093CSR",27,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02102CSR",21,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02102CSR",21,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","02102CSR",21,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TEAN04-DCE-2012-0724-11:50",25,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TEAN04-DCE-2012-0724-11:50",25,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","SEN06600-TEAN04-DCE-2012-0724-11:50",25,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-038208-DCE-2012-0811-09:30",22,"HiGrad-HiElev",5,"≥ 3 (1-5)",">=",1,5,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L5_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-038208-DCE-2012-0811-09:30",22,"HiGrad-HiElev",4,"≥ 9 (6-12)",">=",6,12,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L4_Rule0_nt_EPT"
"BCG_MariNW_Bugs500ct","higrad-hielev","nt_EPT","WAM06600-038208-DCE-2012-0811-09:30",22,"HiGrad-HiElev",3,"≥ 15 (10-20)",">=",10,20,TRUE,"Number of EPT taxa","Rule0",NA,NA,1,"higrad-hielev_L3_Rule0_nt_EPT"
