INDEX_CLASS,INDEX_NAME,SourceEntity,StationID,SampleID_Tt,SampleID,RepNum_new,CollDate,TaxaID,N_TAXA,NonTarget,Phylum,Class,Subclass,Order,Family,Subfamily,Tribe,Genus,BCG_Attr,FFG,Life_Cycle,Noteworthy
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Heterlimnius corpulentus,10,FALSE,Arthropoda,Insecta,NA,Coleoptera,Elmidae,Elminae,NA,Heterlimnius,3,SC,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Hexatoma,1,FALSE,Arthropoda,Insecta,NA,Diptera,Limoniidae,Limoniinae,NA,Hexatoma,3,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Ironodes,1,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Heptageniidae,NA,NA,Ironodes,3,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Lara,3,FALSE,Arthropoda,Insecta,NA,Coleoptera,Elmidae,Larainae,NA,Lara,4,XY,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Larsia,1,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Larsia,3,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Lepidostoma,6,FALSE,Arthropoda,Insecta,NA,Trichoptera,Lepidostomatidae,Lepidostomatinae,NA,Lepidostoma,3,SH,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Leuctridae,1,FALSE,Arthropoda,Insecta,NA,Plecoptera,Leuctridae,NA,NA,NA,3,SH,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Limnephilidae,6,FALSE,Arthropoda,Insecta,NA,Trichoptera,Limnephilidae,NA,NA,NA,3,UNKN,UNKN,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Micrasema,20,FALSE,Arthropoda,Insecta,NA,Trichoptera,Brachycentridae,NA,NA,Micrasema,3,CG,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Micropsectra,95,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Moselia infuscata,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Leuctridae,Leuctrinae,NA,Moselia,2,SH,uni,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Neaviperla/Suwallia,1,FALSE,Arthropoda,Insecta,NA,Plecoptera,Chloroperlidae,NA,Suwalliini,Neaviperla/Suwallia,3,NA,NA,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Nemata,3,FALSE,Nemata,NA,NA,NA,NA,NA,NA,NA,4,PA,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Neoleptophlebia/Paraleptophlebia,7,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Leptophlebiidae,NA,NA,Neoleptophlebia/Paraleptophlebia,3,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Oligochaeta,13,FALSE,Annelida,Clitellata,Oligochaeta,NA,NA,NA,NA,NA,4,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Orthocladiinae,3,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,NA,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Orthocladius complex,1,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius complex,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Ostracoda,4,FALSE,Arthropoda,Ostracoda,NA,NA,NA,NA,NA,NA,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Parorthocladius,1,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,Parorthocladius,3,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Pedomoecus sierra,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Apataniidae,NA,NA,Pedomoecus,1i,UNKN,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Perlidae,4,FALSE,Arthropoda,Insecta,NA,Plecoptera,Perlidae,NA,NA,NA,3,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Pisidium,5,FALSE,Mollusca,Bivalvia,NA,Veneroida,Sphaeriidae,NA,NA,Pisidium,4,CF,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Planorbidae,1,FALSE,Mollusca,Gastropoda,NA,Basommatophora,Planorbidae,NA,NA,NA,4,SC,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Polycelis,4,FALSE,Platyhelminthes,Turbellaria,NA,Tricladida,Planariidae,NA,NA,Polycelis,3,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Psychoglypha,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Limnephilidae,Limnephilinae,Chilostigmini,Psychoglypha,3,OM,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Pteronarcys californica,1,FALSE,Arthropoda,Insecta,NA,Plecoptera,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,3,OM,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rheocricotopus,1,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,Rheocricotopus,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rheotanytarsus,24,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,4,CF,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhithrogena,6,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,4,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila,2,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,3,PR,UNKN,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila alberta group,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,2,PR,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila betteni group,2,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,3,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila brunnea/vemna groups,5,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,4,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila narvae,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,3,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila vagrita group,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,2,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Rhyacophila verrula group,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,2,MH,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Sciomyzidae,1,FALSE,Arthropoda,Insecta,NA,Diptera,Sciomyzidae,NA,NA,NA,4,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Soliperla,5,FALSE,Arthropoda,Insecta,NA,Plecoptera,Peltoperlidae,NA,NA,Soliperla,2,SH,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Stempellinella,39,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Sweltsa,1,FALSE,Arthropoda,Insecta,NA,Plecoptera,Chloroperlidae,Chloroperlinae,NA,Sweltsa,4,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Tanytarsini,1,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Chironominae,Tanytarsini,NA,4,CF,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Tanytarsus,2,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,4,CF,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Thienemanniella,4,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,Thienemanniella,3,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Thienemannimyia group,13,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia group,4,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Tipula,2,FALSE,Arthropoda,Insecta,NA,Diptera,Tipulidae,Tipulinae,NA,Tipula,4,SH,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Trombidiformes,10,FALSE,Arthropoda,Arachnida,NA,Trombidiformes,NA,NA,NA,NA,4,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Tvetenia bavarica group,5,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,Tvetenia,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Visoka cataractae,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Nemouridae,Nemourinae,NA,Visoka,2,SH,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Yoraperla,33,FALSE,Arthropoda,Insecta,NA,Plecoptera,Peltoperlidae,Peltoperlinae,NA,Yoraperla,2,SH,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Zapada,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Nemouridae,Nemourinae,NA,Zapada,3,SH,UNKN,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Zapada columbiana,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Nemouridae,Nemourinae,NA,Zapada,2,SH,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30426,Tt_965,03006EMAP,1,7/15/2003,Zavrelimyia,4,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Zavrelimyia,4,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Ameletus,2,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Ameletidae,NA,NA,Ameletus,3,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Ampumixis dispar,1,FALSE,Arthropoda,Insecta,NA,Coleoptera,Elmidae,Elminae,NA,Ampumixis,2,CG,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Atrichopogon,1,FALSE,Arthropoda,Insecta,NA,Diptera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,3,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Baetidae,23,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Baetidae,NA,NA,NA,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Baetis tricaudatus complex,32,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Baetidae,NA,NA,Baetis,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Caudatella,12,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Ephemerellidae,NA,NA,Caudatella,2,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Cinygmula,20,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Heptageniidae,NA,NA,Cinygmula,3,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Curculionidae,1,TRUE,Arthropoda,Insecta,NA,Insecta,Curculionidae,NA,NA,NA,NA,NA,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Despaxia augusta,1,FALSE,Arthropoda,Insecta,NA,Plecoptera,Leuctridae,Leuctrinae,NA,Despaxia,3,SH,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Dicranota,4,FALSE,Arthropoda,Insecta,NA,Diptera,Pediciidae,Pediciinae,NA,Dicranota,4,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Diphetor hageni,2,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Baetidae,NA,NA,Diphetor,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Dixa,1,FALSE,Arthropoda,Insecta,NA,Diptera,Dixidae,NA,NA,Dixa,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Doroneuria,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Doroneuria,2,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Drunella doddsii,32,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,3,SC,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Ecclisocosmoecus scylla,2,FALSE,Arthropoda,Insecta,NA,Trichoptera,Limnephilidae,Dicosmoecinae,NA,Ecclisocosmoecus,2,SH,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Epeorus grandis group,1,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,2,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Ephemerella,1,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,3,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Ephemerellidae,1,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,3,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Glossosoma,4,FALSE,Arthropoda,Insecta,NA,Trichoptera,Glossosomatidae,Glossosomatinae,Glossosomatini,Glossosoma,4,SC,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Glossosomatidae,21,FALSE,Arthropoda,Insecta,NA,Trichoptera,Glossosomatidae,NA,NA,NA,4,SC,UNKN,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Hexatoma,1,FALSE,Arthropoda,Insecta,NA,Diptera,Limoniidae,Limoniinae,NA,Hexatoma,3,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Hydropsychidae,4,FALSE,Arthropoda,Insecta,NA,Trichoptera,Hydropsychidae,NA,NA,NA,4,UNKN,UNKN,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Hydroptila,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Hydroptilidae,Hydroptilinae,Hydroptilini,Hydroptila,4,PH,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Ironodes,5,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Heptageniidae,NA,NA,Ironodes,3,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Isoperla,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Perlodidae,Isoperlinae,NA,Isoperla,3,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Micrasema,18,FALSE,Arthropoda,Insecta,NA,Trichoptera,Brachycentridae,NA,NA,Micrasema,3,CG,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Nemata,1,FALSE,Nemata,NA,NA,NA,NA,NA,NA,NA,4,PA,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Neoleptophlebia/Paraleptophlebia,14,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Leptophlebiidae,NA,NA,Neoleptophlebia/Paraleptophlebia,3,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Neophylax,13,FALSE,Arthropoda,Insecta,NA,Trichoptera,Thremmatidae,NA,NA,Neophylax,3,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Neophylax splendens,3,FALSE,Arthropoda,Insecta,NA,Trichoptera,Thremmatidae,NA,NA,Neophylax,3,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Oligochaeta,31,FALSE,Annelida,Clitellata,Oligochaeta,NA,NA,NA,NA,NA,4,CG,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Optioservus,1,FALSE,Arthropoda,Insecta,NA,Coleoptera,Elmidae,Elminae,NA,Optioservus,4,SC,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Oreogeton,3,FALSE,Arthropoda,Insecta,NA,Diptera,Empididae,Oreogetoninae,NA,Oreogeton,2,PR,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Orthocladiinae,95,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Orthocladiinae,NA,NA,4,CG,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Paraperla,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Chloroperlidae,Paraperlinae,NA,Paraperla,3,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Parapsyche elsis,6,FALSE,Arthropoda,Insecta,NA,Trichoptera,Hydropsychidae,Arctopsychinae,NA,Parapsyche,2,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Perlidae,17,FALSE,Arthropoda,Insecta,NA,Plecoptera,Perlidae,NA,NA,NA,3,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Polycelis,14,FALSE,Platyhelminthes,Turbellaria,NA,Tricladida,Planariidae,NA,NA,Polycelis,3,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Pteronarcys,3,FALSE,Arthropoda,Insecta,NA,Plecoptera,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,3,OM,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Rhithrogena,69,FALSE,Arthropoda,Insecta,NA,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,4,SC,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Rhyacophila betteni group,13,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,3,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Rhyacophila brunnea/vemna groups,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,4,PR,semi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Rhyacophila narvae,1,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,3,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Rhyacophila vetina complex,4,FALSE,Arthropoda,Insecta,NA,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,1i,PR,uni,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Simulium,2,FALSE,Arthropoda,Insecta,NA,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,4,CF,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Skwala,1,FALSE,Arthropoda,Insecta,NA,Plecoptera,Perlodidae,Perlodinae,Arcynopterygini,Skwala,3,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Sweltsa,12,FALSE,Arthropoda,Insecta,NA,Plecoptera,Chloroperlidae,Chloroperlinae,NA,Sweltsa,4,PR,uni,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Tanypodinae,6,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Tanypodinae,NA,NA,4,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Tanytarsini,20,FALSE,Arthropoda,Insecta,NA,Diptera,Chironomidae,Chironominae,Tanytarsini,NA,4,CF,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Thaumaleidae,1,FALSE,Arthropoda,Insecta,NA,Diptera,Thaumaleidae,NA,NA,NA,3,SC,UNKN,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Trombidiformes,21,FALSE,Arthropoda,Arachnida,NA,Trombidiformes,NA,NA,NA,NA,4,PR,multi,NA
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Visoka cataractae,2,FALSE,Arthropoda,Insecta,NA,Plecoptera,Nemouridae,Nemourinae,NA,Visoka,2,SH,semi,TRUE
HiGrad-HiElev,BCG_MariNW_Bugs500ct,ORDEQ,30624,Tt_968,03062CSR,1,8/20/2003,Yoraperla,25,FALSE,Arthropoda,Insecta,NA,Plecoptera,Peltoperlidae,Peltoperlinae,NA,Yoraperla,2,SH,semi,NA
